99,287,200,22,129,317
99,287,200,22,216,38
99,287,200,22,130,318
99,287,200,26
99,287,200,304
99,287,200,27
99,287,200,305
99,287,200,28
99,287,200,306
99,287,200,29
99,287,200,307
99,287,200,30
99,287,113,301,128,316
99,287,113,301,215,37
99,287,113,301,215,318
99,287,113,301,129,317
99,287,113,301,216,38
99,287,113,301,130,318
99,287,113,305
99,287,113,28
99,287,113,306
99,287,113,29
99,287,113,307
99,287,113,30
99,287,113,308
99,287,113,31
99,287,113,309
99,287,114,302,216,38
99,287,114,302,130,318
99,287,114,29
99,287,114,307
99,287,114,30
99,287,114,308
99,287,114,31
99,287,114,309
99,287,201,23,216,38
99,287,201,23,130,318
99,287,201,27
99,287,201,305
99,287,201,28
99,287,201,306
99,287,201,29
99,287,201,307
99,287,201,30
99,287,202,26
99,287,202,304
99,287,202,27
99,287,202,305
99,287,202,28
99,287,202,306
99,287,202,29
99,287,202,307
99,287,202,30
99,287,115,303,216,38
99,287,115,303,130,318
99,287,115,29
99,287,115,307
99,287,115,30
99,287,115,308
99,287,115,31
99,287,115,309
99,287,203,27
99,287,203,305
99,287,203,28
99,287,203,306
99,287,203,29
99,287,203,307
99,287,203,30
99,287,116,30
99,287,116,308
99,287,116,31
99,287,116,309
99,287,117,305
99,287,117,31
99,287,117,309
99,287,204,26
99,287,204,29
99,287,204,307
99,287,204,30
99,287,118,306
99,287,118,309
99,287,205,27
99,287,205,30
99,287,119,307
99,287,206,28
99,287,120,308
99,287,207,29
99,287,208,30
99,290,117,305
99,290,117,31
99,290,117,309
99,290,204,26
99,290,204,29
99,290,204,307
99,290,204,30
99,290,118,306
99,290,118,309
99,290,205,27
99,290,205,30
99,290,119,307
99,290,206,28
99,290,120,308
99,290,207,29
99,290,208,30
99,13,206,28
99,13,206,31
99,13,206,309
99,13,120,308
99,13,207,29
99,13,208,30
99,13,122,310
99,13,209,31
99,291,205,27
99,291,205,30
99,291,119,307
99,291,206,28
99,291,120,308
99,291,207,29
99,291,208,30
99,14,207,29
99,14,208,30
99,14,122,310
99,14,209,31
99,292,205,27
99,292,205,30
99,292,119,307
99,292,206,28
99,292,120,308
99,292,207,29
99,292,208,30
99,15,207,29
99,15,208,30
99,15,122,310
99,15,209,31
99,293,206,28
99,293,120,308
99,293,207,29
99,293,208,30
99,16,208,30
99,16,122,310
99,16,209,31
99,294,207,29
99,294,208,30
99,17,209,31
99,295,208,30
281,104,20,212
281,104,20,213
281,104,20,126
281,104,20,214
281,104,20,127
281,104,298,124
281,104,298,211
281,104,298,125
281,104,298,212
281,104,298,213
281,104,298,126
281,104,298,214
281,104,21,213
281,104,21,126
281,104,21,214
281,104,21,127
281,104,299,125
281,104,299,212
281,104,299,213
281,104,299,126
281,104,299,214
281,104,22,214
281,104,22,127
281,104,300,213
281,104,300,126
281,104,300,214
281,104,23,212
281,104,301,124
281,104,301,126
281,104,301,214
281,104,24,213
281,104,302,125
281,104,25,214
281,108,301,124
281,108,301,126
281,108,301,214
281,108,24,213
281,108,302,125
281,108,25,214
281,195,22,211
281,195,22,214
281,195,300,123
281,195,23,212
281,195,301,124
281,195,24,213
281,195,302,125
281,195,25,214
281,109,302,125
281,109,25,214
281,196,23,212
281,196,301,124
281,196,24,213
281,196,302,125
281,196,25,214
281,110,301,124
281,110,301,126
281,110,301,214
281,110,24,213
281,110,302,125
281,110,25,214
281,197,22,211
281,197,22,214
281,197,300,123
281,197,23,212
281,197,301,124
281,197,24,213
281,197,302,125
281,197,25,214
281,198,23,212
281,198,301,124
281,198,24,213
281,198,302,125
281,198,25,214
281,111,302,125
281,111,25,214
281,199,24,213
281,199,302,125
281,199,25,214
281,200,25,214
187,9,115,29
187,9,115,307
187,9,115,30
187,9,115,308
187,9,115,31
187,9,115,309
187,9,115,32
187,9,115,310
187,9,203,27
187,9,203,305
187,9,203,28
187,9,203,306
187,9,203,29
187,9,203,307
187,9,203,30
187,9,203,308
187,9,203,31
187,9,116,30
187,9,116,308
187,9,116,31
187,9,116,309
187,9,116,32
187,9,116,310
187,9,117,31
187,9,117,309
187,9,117,32
187,9,117,310
187,9,204,29
187,9,204,307
187,9,204,30
187,9,204,308
187,9,204,31
187,9,118,309
187,9,118,32
187,9,118,310
187,9,205,27
187,9,205,30
187,9,205,308
187,9,205,31
187,9,119,307
187,9,119,310
187,9,206,28
187,9,206,31
187,9,120,308
187,9,207,29
187,9,121,309
187,9,208,30
187,9,122,310
187,12,205,27
187,12,205,30
187,12,205,308
187,12,205,31
187,12,119,307
187,12,119,310
187,12,206,28
187,12,206,31
187,12,120,308
187,12,207,29
187,12,121,309
187,12,208,30
187,12,122,310
187,290,117,305
187,290,204,26
187,290,204,29
187,290,204,307
187,290,118,306
187,290,205,27
187,290,119,307
187,290,206,28
187,290,120,308
187,290,207,29
187,13,206,28
187,13,206,31
187,13,120,308
187,13,207,29
187,13,121,309
187,13,208,30
187,13,122,310
187,291,205,27
187,291,119,307
187,291,206,28
187,291,120,308
187,291,207,29
187,14,205,27
187,14,205,30
187,14,205,308
187,14,205,31
187,14,119,307
187,14,119,310
187,14,206,28
187,14,206,31
187,14,120,308
187,14,207,29
187,14,121,309
187,14,208,30
187,14,122,310
187,292,205,27
187,292,119,307
187,292,206,28
187,292,120,308
187,292,207,29
187,15,207,29
187,15,121,309
187,15,208,30
187,15,122,310
187,293,206,28
187,293,120,308
187,293,207,29
187,16,208,30
187,16,122,310
187,294,207,29
383,7,199,21,128,316
383,7,199,21,215,37
383,7,199,21,215,318
383,7,199,21,129,317
383,7,199,21,216,38
383,7,199,21,130,318
383,7,199,21,217,39
383,7,199,303,216,38
383,7,199,303
383,7,199,26
383,7,199,304
383,7,199,27
383,7,199,305
383,7,199,28
383,7,199,306
383,7,199,29
383,7,112,300,127,315
383,7,112,300,128,316
383,7,112,300,215,37
383,7,112,300,129,317
383,7,112,300,216,38
383,7,112,300,130,318
383,7,112,300,217,39
383,7,112,304,217,39
383,7,112,304
383,7,112,27
383,7,112,305
383,7,112,28
383,7,112,306
383,7,112,29
383,7,112,307
383,7,112,30
383,7,112,308
383,7,200,22,215,37
383,7,200,22,215,318
383,7,200,22,129,317
383,7,200,22,216,38
383,7,200,22,130,318
383,7,200,22,217,39
383,7,200,26
383,7,200,304
383,7,200,27
383,7,200,305
383,7,200,28
383,7,200,306
383,7,200,29
383,7,113,301,128,316
383,7,113,301,215,37
383,7,113,301,129,317
383,7,113,301,216,38
383,7,113,301,130,318
383,7,113,301,217,39
383,7,113,305
383,7,113,28
383,7,113,306
383,7,113,29
383,7,113,307
383,7,113,30
383,7,113,308
383,7,114,302,127,315
383,7,114,302,128,316
383,7,114,302,215,37
383,7,114,302,129,317
383,7,114,302,216,38
383,7,114,302,130,318
383,7,114,302,217,39
383,7,114,304,217,39
383,7,114,304
383,7,114,27
383,7,114,305
383,7,114,28
383,7,114,306
383,7,114,29
383,7,114,307
383,7,114,30
383,7,114,308
383,7,201,23,216,38
383,7,201,23,130,318
383,7,201,23,217,39
383,7,201,303,216,38
383,7,201,303
383,7,201,26
383,7,201,304
383,7,201,27
383,7,201,305
383,7,201,28
383,7,201,306
383,7,201,29
383,7,202,24,217,39
383,7,202,26
383,7,202,304
383,7,202,27
383,7,202,305
383,7,202,28
383,7,202,306
383,7,202,29
383,7,115,303,216,38
383,7,115,303,130,318
383,7,115,303,217,39
383,7,115,29
383,7,115,307
383,7,115,30
383,7,115,308
383,7,203,27
383,7,203,305
383,7,203,28
383,7,203,306
383,7,203,29
383,7,116,304,217,39
383,7,116,304
383,7,116,30
383,7,116,308
383,7,117,305
383,7,204,26
383,7,204,29
383,7,118,306
383,7,205,27
383,7,119,307
383,7,206,28
383,7,120,308
